Date,Title,Processed Title,Positive_Title,Negative_Title,Neutral_Title
2022-01-09,U.S. CDC backs use of redesigned Omicron COVID boosters,us cdc back use redesign omicron covid boosters,0.12159569561481476,0.015778137370944023,0.8626261353492737
2022-01-09,U.S. study shows alarming dip in 9-year-olds' reading and math skills during pandemic,us study show alarm dip 9yearolds read math skills pandemic,0.17953981459140778,0.2413719892501831,0.5790882110595703
2022-01-09,China's Shenzhen widens COVID restrictions as cases rise,china shenzhen widen covid restrictions case rise,0.13279639184474945,0.09059968590736389,0.7766038775444031
2022-08-31,Explainer-Updated COVID vaccines are coming in the U.S. Should you get one?,explainerupdated covid vaccines come us get one,0.1057104840874672,0.013625621795654297,0.8806638717651367
2022-08-31,U.S. life expectancy fell further in 2021 due to COVID,us life expectancy fell 2021 due covid,0.008011821657419205,0.9690723419189453,0.022915789857506752
2022-08-29,'It felt like my insides were crying': China COVID curbs hit youth mental health,felt like insides cry china covid curb hit youth mental health,0.05951680988073349,0.25354936718940735,0.6869338154792786
2022-08-29,U.S. Supreme Court's Sotomayor keeps New York City COVID vaccine mandate,us supreme court sotomayor keep new york city covid vaccine mandate,0.11049263924360275,0.018378667533397675,0.8711287379264832
2022-08-25,China customs drops some COVID reporting for international arrivals; quarantine remains,china customs drop covid report international arrivals quarantine remain,0.023960014805197716,0.6390522718429565,0.3369877338409424
2022-08-23,"Analysis-Experts question reliance on monkeypox vaccine with little data, short supply",analysisexperts question reliance monkeypox vaccine little data short supply,0.051348067820072174,0.08430150151252747,0.8643503785133362
2022-08-20,"North Korea imports of Chinese masks, gloves surged before declaring COVID victory",north korea import chinese mask gloves surge declare covid victory,0.06881262362003326,0.02163079008460045,0.90955650806427
2022-08-17,U.S. CDC plans to focus on public health response after pandemic failings,us cdc plan focus public health response pandemic fail,0.05171814560890198,0.12757834792137146,0.8207035660743713
2022-08-16,"Explainer - Why has polio been found in London, New York and Jerusalem, and how dangerous is it?",explainer polio find london new york jerusalem dangerous,0.03793070465326309,0.08152423053979874,0.8805450797080994
2022-08-16,China to discourage abortions to boost low birth rate,china discourage abortions boost low birth rate,0.2646210789680481,0.1215331107378006,0.6138458251953125
2022-08-15,"U.S., South Korea, Japan hold missile defense exercise with eye on North Korea, China",us south korea japan hold missile defense exercise eye north korea china,0.06188561022281647,0.04408140853047371,0.8940330147743225
2022-08-15,"Pentagon chief tests positive for COVID-19, has mild symptoms",pentagon chief test positive covid19 mild symptoms,0.4501368999481201,0.3877633213996887,0.16209979355335236
2022-08-15,"Explainer - Why has polio been found in London, New York and Jerusalem, and how dangerous is it?",explainer polio find london new york jerusalem dangerous,0.03793070465326309,0.08152423053979874,0.8805450797080994
2022-08-13,Shanghai extends weekly COVID-19 testing requirement until end of September,shanghai extend weekly covid19 test requirement end september,0.018319904804229736,0.058070629835128784,0.9236094355583191
2022-05-11,"Powell Talks a Hawkish Game, but Will Be Wary of Another Policy Mistake",powell talk hawkish game wary another policy mistake,0.16579794883728027,0.20002128183841705,0.6341807246208191
2022-05-11,"Buffett's Berkshire loses money as stocks, Hurricane Ian offset rising demand",buffett berkshire lose money stock hurricane ian offset rise demand,0.27401989698410034,0.4929216802120209,0.2330583781003952
2022-04-11,"Stock Market Today: Dow Gains, but Ends Weekly Win Streak Amid Mixed Jobs Report",stock market today dow gain end weekly win streak amid mix job report,0.5023605227470398,0.4383018910884857,0.05933757871389389
2022-04-11,China's Xi Warns Putin Not to Use Nuclear Weapons in Ukraine,china xi warn putin use nuclear weapons ukraine,0.0932166799902916,0.15919095277786255,0.7475923299789429
2022-05-11,Biden comments on coal-fired plants slammed by Manchin ahead of U.S. midterms,biden comment coalfired plant slam manchin ahead us midterms,0.0335480272769928,0.5893457531929016,0.37710627913475037
2022-03-11,Buffett Keeps Buying: An Updated Overview Of The Oracle Of Omaha's Portfolio,buffett keep buy update overview oracle omaha portfolio,0.026063548400998116,0.040578000247478485,0.9333584904670715
2022-03-11,2 Dividend-Paying Stocks Offering Value After A Big Decline This Year,2 dividendpaying stock offer value big decline year,0.01462204847484827,0.9666174650192261,0.01876038871705532
2022-04-11,U.S. Dollar And Rates May Be Heading To New Highs,us dollar rat may head new highs,0.43068617582321167,0.4868890345096588,0.0824248343706131
2022-03-11,Chart Of The Day: Dollar Likely To Advance To 115,chart day dollar likely advance 115,0.6504221558570862,0.21077072620391846,0.1388070285320282
2022-04-11,"Peloton: Despite Upbeat Spin On Latest Losses, Stock Could Go To Zero",peloton despite upbeat spin latest losses stock could go zero,0.17097319662570953,0.7936303615570068,0.035396356135606766
2022-12-08,"N.Korea lifts mask mandate, distancing rules after declaring COVID victory",nkorea lift mask mandate distance rule declare covid victory,0.16099032759666443,0.020664924755692482,0.8183447122573853
2022-12-08,Ex-Louisville detective to plead guilty to charges related to Breonna Taylor killing -Washington Post,exlouisville detective plead guilty charge relate breonna taylor kill washington post,0.053488168865442276,0.28343501687049866,0.6630767583847046
2022-12-08,"Parts of China's Hainan extend COVID lockdown, Lhasa in Tibet tightens curbs",part china hainan extend covid lockdown lhasa tibet tighten curb,0.1408049315214157,0.21014247834682465,0.649052619934082
2022-12-08,China's Xi plans foreign trip including meeting Biden -WSJ,china xi plan foreign trip include meet biden wsj,0.11929675936698914,0.012815821915864944,0.8678874969482422
2022-11-08,Long COVID risk up for unvaccinated children; at-home antibody test shows promise,long covid risk unvaccinated children athome antibody test show promise,0.24807585775852203,0.028928419575095177,0.7229956984519958
2022-11-08,U.S. CDC no longer recommends students quarantine for COVID-19 exposure,us cdc longer recommend students quarantine covid19 exposure,0.04447050020098686,0.14851102232933044,0.8070184588432312
2022-11-08,Several cities in China add COVID curbs as millions still under lockdown,several cities china add covid curb millions still lockdown,0.21473844349384308,0.4784626364707947,0.30679893493652344
2022-09-08,Group of 23 states tells U.S. court CDC lacks authority to set transit mask rules,group 23 state tell us court cdc lack authority set transit mask rule,0.0260953176766634,0.24366433918476105,0.7302403450012207
2022-09-08,Drugmaker Gilead to help fund monkeypox education for LGBTQ+ groups,drugmaker gilead help fund monkeypox education lgbtq group,0.15406939387321472,0.011760573834180832,0.8341699838638306
2022-08-08,Analysis-More Chinese women delay or give up on having babies after zero-COVID ordeal,analysismore chinese women delay give baby zerocovid ordeal,0.05572470277547836,0.31668397784233093,0.6275913119316101
2022-08-08,China's Hainan expands COVID lockdowns to quell outbreak,china hainan expand covid lockdowns quell outbreak,0.21282747387886047,0.7091710567474365,0.078001469373703
2022-08-08,COVID lockdown turns Chinese tourist hotspot Sanya into nightmare for stranded tourists,covid lockdown turn chinese tourist hotspot sanya nightmare strand tourists,0.06611650437116623,0.27061793208122253,0.6632655262947083
2022-07-08,"North Korea to convene parliament, anti-epidemic meeting amid zero COVID claim",north korea convene parliament antiepidemic meet amid zero covid claim,0.12356885522603989,0.05922314152121544,0.8172080516815186
2022-05-08,West Virginia man sentenced to 3 years in prison for threatening to kill Fauci,west virginia man sentence 3 years prison threaten kill fauci,0.06263406574726105,0.593766987323761,0.3435989022254944
2022-05-08,"North Korea marks end of first COVID wave, but risks persist",north korea mark end first covid wave risk persist,0.46940410137176514,0.07516486942768097,0.45543110370635986
2022-04-08,Explainer-How worried should we be about the monkeypox health emergency?,explainerhow worry monkeypox health emergency,0.027707669883966446,0.439921110868454,0.5323712229728699
2022-03-08,U.S. CDC expected to ease COVID-19 guidelines for schools this week - CNN,us cdc expect ease covid19 guidelines school week cnn,0.2687721848487854,0.11515633016824722,0.6160714626312256
