Date,Title,Text,Processed Title,Processed Text,Positive_Title,Negative_Title,Neutral_Title,Positive_Text,Negative_Text,Neutral_Text
2022-08-31,Top 5 Things to Watch in Markets in the Week Ahead,"By Eric Cox
JACKSON, Miss. (Reuters) - U.S. President Joe Biden's administration approved an emergency declaration over a water crisis in the State of Mississippi and ordered...",top 5 things to watch in markets in the week ahead,"by eric cox jackson miss reuters  us president joe bidens administration approved an emergency declaration over a water crisis in the state of mississippi and ordered",0.042964473366737366,0.03073805943131447,0.9262974262237549,0.5378149151802063,0.11529036611318588,0.3468947410583496
2022-08-31,Dow Futures Move Higher As Investors Brace for Earnings,"By Sarah N. Lynch and Nate Raymond
WASHINGTON (Reuters) -Political appointees at the U.S. Justice Department will be barred from attending campaign events or fundraisers, according...",dow futures move higher as investors brace for earnings,"by sarah n lynch and nate raymond washington reuters political appointees at the us justice department will be barred from attending campaign events or fundraisers according",0.7155622839927673,0.13168436288833618,0.15275339782238007,0.019760124385356903,0.22746267914772034,0.7527772784233093
2022-08-30,Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By Peter Eisler and Nathan Layne
(Reuters) - A sheriff in Barry County, Michigan, already under state investigation for alleged involvement in an illegal breach of a vote-counting...",oil rises as opec members voice support for supply cut,"by peter eisler and nathan layne reuters  a sheriff in barry county michigan already under state investigation for alleged involvement in an illegal breach of a votecounting",0.405953049659729,0.23837533593177795,0.35567164421081543,0.022895293310284615,0.8773592114448547,0.09974543750286102
2022-08-23,Top 5 Things to Watch in Markets in the Week Ahead,"By Tyler Clifford
(Reuters) -A jury on Monday ended the first day of deliberations in the retrial of two men charged with conspiring to kidnap Michigan Governor Gretchen Whitmer in...",top 5 things to watch in markets in the week ahead,"by tyler clifford reuters a jury on monday ended the first day of deliberations in the retrial of two men charged with conspiring to kidnap michigan governor gretchen whitmer in",0.042964473366737366,0.03073805943131447,0.9262974262237549,0.03927372023463249,0.8656227588653564,0.09510358422994614
2022-08-11,Top 5 Things to Watch in Markets in the Week Ahead,"By Eric Beech and Sarah N. Lynch
WASHINGTON (Reuters) -Republican Congressman Scott Perry of Pennsylvania said on Tuesday that FBI agents had seized his cell phone, in yet another...",top 5 things to watch in markets in the week ahead,"by eric beech and sarah n lynch washington reuters republican congressman scott perry of pennsylvania said on tuesday that fbi agents had seized his cell phone in yet another",0.042964473366737366,0.03073805943131447,0.9262974262237549,0.047346655279397964,0.5694313645362854,0.38322195410728455
2022-08-09,Top 5 Things to Watch in Markets in the Week Ahead,"By Jason Lange
WASHINGTON (Reuters) - U.S. President Joe Biden's public approval rose this week to its highest level since early June following a string of legislative victories,...",top 5 things to watch in markets in the week ahead,"by jason lange washington reuters  us president joe bidens public approval rose this week to its highest level since early june following a string of legislative victories",0.042964473366737366,0.03073805943131447,0.9262974262237549,0.9406485557556152,0.02665443904697895,0.03269699215888977
2022-08-09,Dow Futures Move Higher As Investors Brace for Earnings,"By Sarah N. Lynch and Steve Holland
WASHINGTON (Reuters) - The U.S. Justice Department's silence about its search of former President Donald Trump's Florida home is a sign of an...",dow futures move higher as investors brace for earnings,"by sarah n lynch and steve holland washington reuters  the us justice departments silence about its search of former president donald trumps florida home is a sign of an",0.7155622839927673,0.13168436288833618,0.15275339782238007,0.08160730451345444,0.729854941368103,0.18853774666786194
2022-08-09,Oil Rises as OPEC+ Members Voice Support For Supply Cut,"By James Oliphant
WASHINGTON (Reuters) - Hours after denouncing the FBI's raid on his Florida home as political persecution, former President Donald Trump released a campaign-style...",oil rises as opec members voice support for supply cut,"by james oliphant washington reuters  hours after denouncing the fbis raid on his florida home as political persecution former president donald trump released a campaignstyle",0.405953049659729,0.23837533593177795,0.35567164421081543,0.054316990077495575,0.2724321484565735,0.6732509136199951
2022-07-22,Top 5 Things to Watch in Markets in the Week Ahead,"By Geoffrey Smith 
Investing.com -- Rishi Sunak and Liz Truss will run off against each other in the final stage of the contest to become leader of the U.K. Conservative Party -...",top 5 things to watch in markets in the week ahead,"by geoffrey smith  investingcom  rishi sunak and liz truss will run off against each other in the final stage of the contest to become leader of the uk conservative party ",0.042964473366737366,0.03073805943131447,0.9262974262237549,0.07887053489685059,0.04504802078008652,0.8760814666748047
2022-07-22,Dow Futures Move Higher As Investors Brace for Earnings,"By Geoffrey Smith 
Investing.com -- Russia's Foreign Minister gave the clearest signal yet that the Kremlin intends to annex southern Ukraine, rather than just concentrate on the...",dow futures move higher as investors brace for earnings,"by geoffrey smith  investingcom  russias foreign minister gave the clearest signal yet that the kremlin intends to annex southern ukraine rather than just concentrate on the",0.7155622839927673,0.13168436288833618,0.15275339782238007,0.18628846108913422,0.025426821783185005,0.7882847785949707
