Date,Title,Text,Processed Title,Processed Text,Positive_Title,Negative_Title,Neutral_Title,Positive_Text,Negative_Text,Neutral_Text
2022-04-24,Top 5 Things to Watch in Markets in the Week Ahead,"By Gina Lee
Investing.com -- Oil was mixed on Tuesday morning in Asia, with a sudden fall in Libyan supplies adding to concerns about a tight market. Investors also continue to...",top 5 things to watch in markets in the week ahead,"by gina lee investingcom  oil was mixed on tuesday morning in asia with a sudden fall in libyan supplies adding to concerns about a tight market investors also continue to",0.042964473366737366,0.03073805943131447,0.9262974262237549,0.11640913784503937,0.8666982054710388,0.016892651095986366
2022-03-23,Top 5 Things to Watch in Markets in the Week Ahead,"By Yasin Ebrahim
Investing.com -- U.S. crude stockpiles dropped sharply last week, snapping two-weeks of gains at a time when fears of a supply shortage are receding amid fading...",top 5 things to watch in markets in the week ahead,"by yasin ebrahim investingcom  us crude stockpiles dropped sharply last week snapping twoweeks of gains at a time when fears of a supply shortage are receding amid fading",0.042964473366737366,0.03073805943131447,0.9262974262237549,0.019605837762355804,0.9710767865180969,0.009317412041127682
2021-12-13,Top 5 Things to Watch in Markets in the Week Ahead,"By Alistair Smout
LONDON (Reuters) -Booster COVID-19 shots significantly restore protection against mild disease caused by the Omicron variant, in part reversing an otherwise steep...",top 5 things to watch in markets in the week ahead,"by alistair smout london reuters booster covid19 shots significantly restore protection against mild disease caused by the omicron variant in part reversing an otherwise steep",0.042964473366737366,0.03073805943131447,0.9262974262237549,0.9472814202308655,0.01652349717915058,0.03619509935379028
2021-12-03,Top 5 Things to Watch in Markets in the Week Ahead,"By Trevor Hunnicutt
WASHINGTON (Reuters) - The United States on Wednesday identified its first known case of Omicron, discovered in a fully vaccinated patient who traveled to South...",top 5 things to watch in markets in the week ahead,"by trevor hunnicutt washington reuters  the united states on wednesday identified its first known case of omicron discovered in a fully vaccinated patient who traveled to south",0.042964473366737366,0.03073805943131447,0.9262974262237549,0.25046277046203613,0.049152594059705734,0.7003846764564514
2021-11-11,Top 5 Things to Watch in Markets in the Week Ahead,"By David Shepardson
WASHINGTON (Reuters) - The U.S. Postal Service raised concerns on Wednesday that the Biden administration's new rules requiring large employers to require...",top 5 things to watch in markets in the week ahead,"by david shepardson washington reuters  the us postal service raised concerns on wednesday that the biden administrations new rules requiring large employers to require",0.042964473366737366,0.03073805943131447,0.9262974262237549,0.03587929159402847,0.9198240637779236,0.044296592473983765
2021-11-08,Top 5 Things to Watch in Markets in the Week Ahead,"By Krisztina Than and Nikolaj Skydsgaard
BUDAPEST (Reuters) - Coronavirus infections are hitting record levels in many countries across Europe as winter takes hold, prompting a...",top 5 things to watch in markets in the week ahead,"by krisztina than and nikolaj skydsgaard budapest reuters  coronavirus infections are hitting record levels in many countries across europe as winter takes hold prompting a",0.042964473366737366,0.03073805943131447,0.9262974262237549,0.45903411507606506,0.34110555052757263,0.19986030459403992
2021-10-20,Top 5 Things to Watch in Markets in the Week Ahead,"By Krishna N. Das
NEW DELHI (Reuters) - India's vaccination campaign has slowed despite amassing record stockpiles of vaccine, health ministry data showed on Monday, as authorities...",top 5 things to watch in markets in the week ahead,"by krishna n das new delhi reuters  indias vaccination campaign has slowed despite amassing record stockpiles of vaccine health ministry data showed on monday as authorities",0.042964473366737366,0.03073805943131447,0.9262974262237549,0.04082394018769264,0.9352906942367554,0.02388540841639042
2021-08-18,Top 5 Things to Watch in Markets in the Week Ahead,"By Peter Nurse   
Investing.com -- Crude oil prices weakened Tuesday, continuing the sharp losses of the previous session on concerns slowing global growth will hit demand in the...",top 5 things to watch in markets in the week ahead,"by peter nurse    investingcom  crude oil prices weakened tuesday continuing the sharp losses of the previous session on concerns slowing global growth will hit demand in the",0.042964473366737366,0.03073805943131447,0.9262974262237549,0.42592450976371765,0.5507674813270569,0.023308075964450836
2021-07-30,Top 5 Things to Watch in Markets in the Week Ahead,"By Michael Erman and Carl O'Donnell
(Reuters) -Top U.S. infectious disease expert Dr. Anthony Fauci said on Friday he hopes regulators as soon as next month could start granting...",top 5 things to watch in markets in the week ahead,"by michael erman and carl odonnell reuters top us infectious disease expert dr anthony fauci said on friday he hopes regulators as soon as next month could start granting",0.042964473366737366,0.03073805943131447,0.9262974262237549,0.27406591176986694,0.016641264781355858,0.7092928290367126
2021-07-28,Top 5 Things to Watch in Markets in the Week Ahead,"By Danielle Kaye
(Reuters) - All Washington Post employees will be required to present proof of full COVID-19 vaccination by mid-September as a condition of employment, with...",top 5 things to watch in markets in the week ahead,"by danielle kaye reuters  all washington post employees will be required to present proof of full covid19 vaccination by midseptember as a condition of employment with",0.042964473366737366,0.03073805943131447,0.9262974262237549,0.02221672795712948,0.07339826226234436,0.9043850302696228
