Date,Title,Text,Processed Title,Processed Text,Positive_Title,Negative_Title,Neutral_Title,Positive_Text,Negative_Text,Neutral_Text
2022-08-26,Top 5 Things to Watch in Markets in the Week Ahead,"By Ceyda Caglayan and Ezgi Erkoyun
ISTANBUL (Reuters) - Turkish sports presenter Sinem Okten was surprised to see her visa application to Europe's Schengen area rejected twice,...",top 5 things to watch in markets in the week ahead,"by ceyda caglayan and ezgi erkoyun istanbul reuters  turkish sports presenter sinem okten was surprised to see her visa application to europes schengen area rejected twice",0.042964473366737366,0.03073805943131447,0.9262974262237549,0.25168079137802124,0.6438634395599365,0.10445582866668701
2022-08-24,Top 5 Things to Watch in Markets in the Week Ahead,"By Phil Stewart and Idrees Ali
WASHINGTON (Reuters) -The U.S. military said it carried out air strikes on Tuesday in Syria's Deir al-Zor against facilities used by groups...",top 5 things to watch in markets in the week ahead,"by phil stewart and idrees ali washington reuters the us military said it carried out air strikes on tuesday in syrias deir alzor against facilities used by groups",0.042964473366737366,0.03073805943131447,0.9262974262237549,0.1608525514602661,0.6180484294891357,0.22109903395175934
2022-08-10,Top 5 Things to Watch in Markets in the Week Ahead,"By Jennifer Rigby
LONDON (Reuters) - Supplies of a vaccine to prevent the deadly rotavirus infection in children have either run out in Kenya, Tanzania, Senegal and Cameroon or are...",top 5 things to watch in markets in the week ahead,"by jennifer rigby london reuters  supplies of a vaccine to prevent the deadly rotavirus infection in children have either run out in kenya tanzania senegal and cameroon or are",0.042964473366737366,0.03073805943131447,0.9262974262237549,0.03390490636229515,0.7743642330169678,0.19173085689544678
2022-07-28,Top 5 Things to Watch in Markets in the Week Ahead,"By Alexandra Alper and Idrees Ali
WASHINGTON (Reuters) - The United States needs to keep modernizing its nuclear command and control system to combat possible spying from foreign...",top 5 things to watch in markets in the week ahead,"by alexandra alper and idrees ali washington reuters  the united states needs to keep modernizing its nuclear command and control system to combat possible spying from foreign",0.042964473366737366,0.03073805943131447,0.9262974262237549,0.22583705186843872,0.024934900924563408,0.7492281198501587
2022-06-26,Top 5 Things to Watch in Markets in the Week Ahead,"By Terje Solsvik and Gwladys Fouche
OSLO (Reuters) -Terrified revellers at a gay bar in Oslo hid in a basement and desperately called loved ones as a gunman went on the rampage,...",top 5 things to watch in markets in the week ahead,"by terje solsvik and gwladys fouche oslo reuters terrified revellers at a gay bar in oslo hid in a basement and desperately called loved ones as a gunman went on the rampage",0.042964473366737366,0.03073805943131447,0.9262974262237549,0.015211798250675201,0.8555091023445129,0.12927906215190887
2022-06-15,Top 5 Things to Watch in Markets in the Week Ahead,"By Jonathan Stempel
NEW YORK (Reuters) - A U.S. judge on Wednesday said the owner of an oil tanker must pay the United States $44.6 million over its role in a 2017 collision...",top 5 things to watch in markets in the week ahead,"by jonathan stempel new york reuters  a us judge on wednesday said the owner of an oil tanker must pay the united states 446 million over its role in a 2017 collision",0.042964473366737366,0.03073805943131447,0.9262974262237549,0.16856622695922852,0.6105115413665771,0.22092218697071075
2022-05-21,Top 5 Things to Watch in Markets in the Week Ahead,"By Jennifer Rigby and Natalie Grover
LONDON (Reuters) - The World Health Organization was holding an emergency meeting on Friday to discuss the recent outbreak of monkeypox, a...",top 5 things to watch in markets in the week ahead,"by jennifer rigby and natalie grover london reuters  the world health organization was holding an emergency meeting on friday to discuss the recent outbreak of monkeypox a",0.042964473366737366,0.03073805943131447,0.9262974262237549,0.13746009767055511,0.3164568245410919,0.5460830330848694
2022-05-19,Top 5 Things to Watch in Markets in the Week Ahead,"By Parisa Hafezi
DUBAI (Reuters) - Iranian security forces fired live rounds and tear gas to disperse anti-government protesters in several provinces on Thursday, according to...",top 5 things to watch in markets in the week ahead,"by parisa hafezi dubai reuters  iranian security forces fired live rounds and tear gas to disperse antigovernment protesters in several provinces on thursday according to",0.042964473366737366,0.03073805943131447,0.9262974262237549,0.3663049340248108,0.491615355014801,0.14207963645458221
2022-05-16,Top 5 Things to Watch in Markets in the Week Ahead,"By Geoffrey Smith
Investing.com -- Sweden's Prime Minister confirmed that the country will formally apply to join the North Atlantic Treaty Organization, formally ending a policy...",top 5 things to watch in markets in the week ahead,"by geoffrey smith investingcom  swedens prime minister confirmed that the country will formally apply to join the north atlantic treaty organization formally ending a policy",0.042964473366737366,0.03073805943131447,0.9262974262237549,0.7247636914253235,0.009960549883544445,0.265275776386261
2022-05-14,Top 5 Things to Watch in Markets in the Week Ahead,"By Geoffrey Smith 
Investing.com -- The leaders of Russia and Germany spoke for over an hour by telephone on Friday to discuss the war in Ukraine but the two sides' respective...",top 5 things to watch in markets in the week ahead,"by geoffrey smith  investingcom  the leaders of russia and germany spoke for over an hour by telephone on friday to discuss the war in ukraine but the two sides respective",0.042964473366737366,0.03073805943131447,0.9262974262237549,0.1430920958518982,0.0527619831264019,0.8041459918022156
