Date,AAPL,META,TSLA,World,Politics,Coronavirus
2018-01-02,0.021233333333333333,0.11771666666666666,0.11292380952380954,,,
2018-01-03,-0.11520000000000001,0.37433333333333335,-0.014090476190476191,-0.04639240506329114,,
2018-01-04,0.0,-0.011133333333333335,0.046000000000000006,-0.086625,,
2018-01-05,0.05933333333333333,0.14422222222222222,0.0944,-0.14363461538461536,,
2018-01-08,-0.351,0.218,-0.0017500000000000016,-0.14940625,,
2018-01-09,0.15146666666666667,0.03866666666666667,-0.07549285714285714,-0.08042307692307692,,
2018-01-10,0.0,-0.1165,0.049999999999999996,-0.088953125,,
2018-01-11,-0.07082380952380951,0.07300000000000001,0.02975,-0.054672727272727276,,
2018-01-12,-0.005198095238095238,0.07401666666666666,-5.333333333333301e-05,-0.1871851851851852,,
2018-01-16,-0.12513333333333335,0.10581666666666667,-0.03863333333333334,,,
2018-01-17,-0.11764000000000001,0.10243333333333333,-0.07615000000000001,,,
2018-01-18,0.06588333333333332,-0.018883333333333332,-0.08098333333333334,,,
2018-01-19,-0.08415000000000002,-0.11692,-0.013379999999999993,,,
2018-01-22,0.06302857142857143,0.05809333333333333,0.06581818181818182,,,
2018-01-23,0.04456666666666667,0.03956,0.02321878787878788,,,
2018-01-24,0.014000000000000002,-0.12526666666666667,-0.033438095238095246,,,
2018-01-25,-0.1303,0.07148333333333332,0.07219,,,
2018-01-26,0.03917878787878788,0.07661904761904761,-0.03099047619047619,,,
2018-01-29,-0.09426666666666668,-0.12526666666666667,0.05067333333333333,,,
2018-01-30,-0.14343333333333336,0.03210666666666666,-0.0026769230769230767,,,
2018-01-31,-0.022199999999999994,-0.10118666666666667,0.0615070707070707,,,
2018-02-01,-0.07397272727272727,-0.0625,-0.04657333333333334,,,
2018-02-02,-0.11935000000000003,0.01323333333333333,0.07933333333333334,,,
2018-02-05,-0.1994,0.10275000000000001,-0.081,-0.055507692307692306,,
2018-02-06,-0.06760000000000002,0.06052,-0.009166666666666667,-0.19051428571428572,,
2018-02-07,0.0,-0.09334666666666666,-0.05600000000000001,-0.079,,
2018-02-08,-0.03324999999999999,-0.09406666666666667,0.1666,-0.07192727272727273,,
2018-02-09,-0.027120000000000005,-0.022049999999999997,0.0003833333333333272,-0.1354,-0.11739999999999999,
2018-02-12,0.14024999999999999,0.024116666666666665,0.06150707070707071,-0.051466666666666674,-0.1015,
2018-02-13,0.018113333333333335,-0.047986666666666664,-0.06858333333333333,-0.12433734939759036,0.0536,
2018-02-14,0.04252,-0.057620000000000005,0.09486666666666667,-0.07115789473684211,-0.03642105263157895,
2018-02-15,-0.1025047619047619,-0.18726666666666664,-0.0017436363636363582,-0.09295161290322582,-0.005142857142857142,
2018-02-16,-0.12301666666666669,-0.05337142857142857,-0.14214000000000002,-0.11230645161290323,0.0897,
2018-02-20,-0.1139,-0.06843333333333332,-0.08419999999999998,-0.15624691358024692,-0.1266153846153846,
2018-02-21,-0.0813,-0.1012,-0.05868444444444445,-0.11365384615384616,-0.05133333333333333,
2018-02-22,-0.11273333333333332,-0.0612,-0.004139999999999996,-0.1401875,-0.05608333333333334,
2018-02-23,0.05683333333333333,-0.08023333333333332,0.0269,-0.1246029411764706,-0.231125,
2018-02-26,-0.0032666666666666677,0.07828222222222223,0.06195714285714286,-0.11362121212121212,-0.021199999999999997,
2018-02-27,-0.07445,0.0,0.14379999999999998,-0.11644,0.017666666666666667,
2018-02-28,0.185,0.0,-0.009213333333333334,-0.05689743589743589,-0.07264285714285713,
2018-03-01,-0.0813,0.047066666666666666,0.0336,,0.01688888888888888,
2018-03-02,-0.08606666666666667,0.04941,-0.009166666666666656,,-0.2592,
2018-03-05,0.0025000000000000022,0.375,-0.0868,-0.09462666666666668,-0.10957142857142856,
2018-03-06,-0.528,0.0591,-0.0004500000000000032,-0.07054054054054054,-0.058058823529411774,
2018-03-07,-0.41,-0.0072833333333333335,0.1195,-0.0931698113207547,0.0008000000000000007,
