Date,AAPL,META,TSLA,World,Politics,Coronavirus
2018-01-02,-0.20446640942245722,0.12543571282488603,-0.004179431826231039,,,
2018-01-03,-0.22966287545859818,0.1055653349806865,0.09614321581265399,-0.1783707816790365,,
2018-01-04,-0.4727671109139919,-0.2375927614669005,0.030735484976321448,-0.20034652506001296,,
2018-01-05,-0.07115924792985119,0.3475546534690592,0.10158490210150677,-0.28145040342440975,,
2018-01-08,-0.6405996195971967,0.09166514713849341,0.03871833207085731,-0.28698285965947434,,
2018-01-09,0.04898472389827173,0.0716643362616499,-0.1272033239515232,-0.34961449820548296,,
2018-01-10,0.03178788628429175,-0.2967575518414378,0.00683920993469655,-0.2369143719697604,,
2018-01-11,-0.19370741934648583,-0.12074763669321935,0.06438050069846214,-0.24331059848720377,,
2018-01-12,-0.24006760395841584,-0.07832741293435294,-0.09607034012054404,-0.2573418124682374,,
2018-01-16,-0.1790671359747648,-0.08908471458901965,0.0021088240854442385,,,
2018-01-17,-0.32035927684977655,-0.019158658944070383,0.07531567947007715,,,
2018-01-18,-0.2594170605608573,-0.06630380091257393,-0.03820810187608008,,,
2018-01-19,-0.16730230171233415,-0.32871362507343294,0.1099546624906361,,,
2018-01-22,-0.394093201903715,0.023855638230840352,0.02850835145535796,,,
2018-01-23,-0.08028946129294734,-0.06235419899225234,0.1544866852902554,,,
2018-01-24,-0.10886528603732586,-0.40556376971304414,-0.07008975793917974,,,
2018-01-25,-0.1331233197202285,-0.154997382654498,0.21212075264193117,,,
2018-01-26,-0.08710617955604738,0.07667008402446904,-0.0551347399019592,,,
2018-01-29,-0.025772225204855233,-0.40556376971304414,0.09010379999876023,,,
2018-01-30,-0.19859010496487223,-0.2843136438975732,-0.03342518777323839,,,
2018-01-31,-0.1652057806495577,-0.24536731220781802,0.1168961900822593,,,
2018-02-01,-0.15071463073075658,-0.4091130586899817,-0.20518706963087122,,,
2018-02-02,-0.09606239190325142,-0.05742650333171092,0.12503656561796866,,,
2018-02-05,-0.4034474495798349,0.010810154723003479,-0.33792277448810637,-0.28040323548305496,,
2018-02-06,-0.2508637966277699,-0.2162209673660497,0.16931907488033177,-0.34644423270864144,,
2018-02-07,-0.033390909433364896,-0.09968147158622742,0.2607768949121237,-0.1956821014173329,,
2018-02-08,0.052590046248709166,0.11093246005475521,0.14753576144576072,-0.22960168869996614,,
2018-02-09,-0.048574673216789974,0.04697272030947107,-0.2583765875082463,-0.384943610355258,0.013735093176364899,
2018-02-12,-0.10915207782139383,-0.11185033617851636,0.02409033696872718,-0.22624558911969264,-0.012170059373602327,
2018-02-13,-0.18856284730757275,-0.03809724421550831,-0.1065272100425015,-0.2985733500176884,-0.054723749216645946,
2018-02-14,-0.05635427642613651,-0.1548532516695559,0.07216579932275985,-0.2259611204683193,-0.043640146228043665,
2018-02-15,-0.23193936357718142,-0.17692923419177534,-0.015555605766448117,-0.24643002460981092,-0.12913704197853804,
2018-02-16,-0.21200608719761171,-0.15078263694775249,-0.06659561388194563,-0.2017324203925748,-0.23170727770775557,
2018-02-20,-0.23284348543733363,-0.20344106305080153,-0.03340692374234401,-0.2820595119976335,-0.10966825979546858,
2018-02-21,-0.08375863023102284,-0.0724591445643455,-0.039634121486710173,-0.3680538534401701,-0.039546009774009364,
2018-02-22,-0.3072829029833278,-0.0020550033077597583,-0.025388272150109213,-0.2982392902951688,-0.22157443190614382,
2018-02-23,-0.12001864118501544,-0.24150858681338533,-0.07658063167085252,-0.3266365837634486,-0.2577741569839418,
2018-02-26,-0.2358113703628381,0.03123489961855943,0.05305172206301774,-0.29787363477446366,-0.2042930734654268,
2018-02-27,-0.20882817450910807,-0.0785814970731736,0.11739239965099842,-0.2271925892929236,-0.051897503901273005,
2018-02-28,0.0156404133886099,-0.025214085355400997,-0.06526201755429309,-0.23348989525141242,-0.2114936940904175,
2018-03-01,-0.08375863023102284,-0.03228879903132716,0.14934806030709297,,0.030708350241184217,
2018-03-02,-0.03010256656756007,0.09786524151762327,0.16931907488033177,,-0.1939765561372042,
2018-03-05,-0.007688342593610301,-0.917884336784482,-0.16307098157703878,-0.2790740417316556,-0.09090670836823325,
2018-03-06,-0.629794143140316,0.03308513709343971,0.009743428090587269,-0.26357315495811606,-0.165810830781565,
2018-03-07,-0.9227880481630564,-0.3292105642457804,-0.22700033709406853,-0.26269448715490556,-0.1701688099652529,
2018-03-08,0.28490430209785705,0.1344822933897376,-0.11205963787933193,-0.1900421948776695,-0.2422559506331499,
2018-03-09,-0.41177080036140984,-0.04886084788789353,-0.21234867473443345,-0.2406833566581974,-0.0365001648897305,
2018-03-12,0.022580321940282966,0.11202838302900396,0.07301411032676697,-0.1685894221793545,-0.0758171749766916,
2018-03-13,-0.42605849588289857,-0.06667275602618854,0.01979456406086687,-0.3452484961718512,-0.15889476458815968,
2018-03-14,-0.46270694273213553,-0.3545588129200042,-0.1064586984215393,-0.2625093288591196,-0.12225068546831608,
2018-03-15,-0.1899047959595919,-0.39710487984120846,-0.21816947149112825,-0.2505905076445259,-0.2893453648934762,
2018-03-16,-0.1682309246932467,-0.0405811406672001,-0.14838768854793727,-0.2715456778543037,-0.1416970340964886,
2018-03-19,-0.40688028566849727,-0.21961048501543695,-0.010236197678993161,-0.2455635808694821,-0.2392271339893341,
2018-03-20,-0.29381045474049944,0.12180696800351143,0.12865725109974543,-0.23295204734279848,-0.14579543211896503,
